PuzzleId,GameId,FEN,Moves,Rating
07YkY,M4qOypFQ/black#64,4R3/r4k2/1p3rpB/p2p3p/1p6/5P2/1b3P1P/4R1K1 b - - 5 32,b2c3 e8f8,1203
07YoN,OejSaHhL/black#78,6rk/1p6/p7/3N4/3Pp3/2P1P2p/Pn2KRrR/8 b - - 3 39,b2d3 h2h3 h8g7 f2g2,1310
07Yw9,bniK3QXg/black#56,5r1k/p1p4p/3p2p1/3q1n2/1P2Np2/P6P/1Q3PP1/R5K1 b - - 2 28,h8g8 e4f6 f8f6 b2f6,832
07YxS,2jaoIR0q#49,r6k/p1p2Qpp/1p1b4/4p1B1/q3b2P/2P5/1P4P1/2KR1R2 w - - 8 25,d1d6 a4c2,1347
07Yzu,cN0rt2dw#39,r1b3k1/pp5p/2p1p2r/2PpNp1q/3Pn1p1/5QPP/PP2PPB1/R3R1K1 w - - 0 20,h3g4 h5h2 g1f1 e4d2,1253
07Z0P,Q1fUYAK1/black#56,2r2rk1/1p4bp/6p1/pP1qpp2/4n1PP/P3BQ2/2B2R2/5RK1 b - - 0 28,e4c3 f3d5 c3d5 c2b3 g8h8 b3d5,1542
07Z26,IDKXz9gu/black#96,8/3pQ1kp/2b3p1/8/p4pK1/3q1P2/7P/8 b - - 1 48,g7h6 e7f8,1381
07Z3d,HGi5OAgz/black#28,r3k2r/1bqp1ppp/p2bp3/1p2n3/3Q1B2/7P/PPP1BPP1/RN3RK1 b kq - 3 14,e5c6 d4d6 c7d6 f4d6,1796
07ZAn,6nApb9Oa#121,8/8/p5P1/P2k4/2np1K2/3N4/8/8 w - - 0 61,d3e5 c4e5 g6g7 e5g6 f4f3 g6e7,1433
07ZBD,YlOTq9br/black#32,r3r1k1/pp1qbpp1/3p1n1p/2pP4/2Q1NPb1/5N2/PP1BP3/R3KBR1 b Q - 11 16,g4f3 e2f3 f6e4 f3e4 e7h4 e1d1,1872
07ZNT,P98biy1b/black#34,r4rk1/2p1nppN/p7/1p2p3/2pqP1Q1/1BN4R/PP3PPP/6K1 b - - 0 17,c4b3 h7f6,1019
07ZNy,XSxYj8qZ#29,r4rk1/ppp2ppp/2p2q2/2b1p3/4P3/2NP1K2/PPP2P2/R1BQ2R1 w - - 1 15,f3e2 f6f2,689
07ZOF,20K1Mkjv#71,4Q1rk/2RQ3p/pp4pq/8/7b/6P1/6PK/8 w - - 0 36,e8e5 h4f6 d7h3 h6h3 h2h3 f6e5,1508
07ZOz,cu90M7Mz/black#94,8/pR3kp1/3p1rb1/p1p2p2/4p2Q/2P4B/7K/q1B5 b - - 7 47,f7e6 h4e4,1602
07ZS4,k2vWgvm4/black#18,r1bqk2r/1p3ppp/p1n1p3/2bpP3/5Pn1/2NB1N2/PPP1Q1PP/R1B1K2R b KQkq - 5 9,c6d4 f3d4 c5d4 e2g4,1274
07ZVE,MonB64aT#63,8/1pp5/3pBk2/p1nPp3/2P5/1PNb4/P6r/R2K2R1 w - - 1 32,g1e1 d3c2 d1c1 c5d3,1292
07ZWX,tpX5MPIq#47,6k1/pp4p1/2p5/5r2/4n2Q/8/PPq2PPP/4R1K1 w - - 0 24,h4e4 c2f2 g1h1 f2f1 e1f1 f5f1,1100
07ZWw,T5AubicZ/black#72,4r3/2k2p1q/p2PpQ1p/1p2P1rP/2p3P1/P4p1K/8/3R4 b - - 0 36,c7d7 f6f3 e8b8 f3f6,2095
07Zg3,WW3sleca#73,8/ppp5/7N/1P6/4K3/P1P3pk/8/8 w - - 0 37,e4f3 g3g2 f3f2 h3h2 h6g4 h2h1,1671
07ZgL,TiojHOWB#95,6rk/5p1p/2p1b1rP/p3P3/P2P3P/1p3Q2/5R1K/8 w - - 1 48,f3f4 f7f5 e5f6 g6g4,2551
07ZgT,rCkWxhVd#93,8/2qP2k1/4P1p1/p7/6Q1/1P3NK1/5RP1/3r4 w - - 1 47,g3h3 d1h1 f3h2 c7h2,698
07Zk9,SM6PmWFf/black#68,4r3/p7/2p3kp/1p6/5R2/1B1P3P/PPP3PK/4r3 b - - 2 34,e1b1 b3f7 g6g5 f4g4,1696
07Zkj,lQUaA2p8/black#94,8/3Q1pp1/3p2k1/2qPp3/4PbK1/8/5PB1/8 b - - 13 47,c5f2 d7f5 g6h6 f5h5,1279
07Zoi,ti8XGlJ9/black#82,7k/7p/1p6/1P6/P4p2/4pP1P/3rR3/5K2 b - - 2 41,h7h5 e2d2 e3d2 f1e2 d2d1q e2d1,1079
07ZsC,I47mAsPc/black#56,4r1k1/pQ4bp/6q1/2p1n3/8/7P/PP4P1/3R1RK1 b - - 0 28,e5c4 b7d5 g8h8 d5c4,1306
07ZwS,ELkBZP0D/black#36,1nkr3r/1ppn1pp1/p2p3p/3N4/P3PP1b/3BB1PP/1PP5/2KR3R b - - 0 18,h4g3 d5e7,969
07a2d,64CWzrbM#109,5Q2/8/2p1k1p1/8/qP6/2PKP3/8/8 w - - 7 55,f8f4 a4d1 d3e4 d1d5,1415
07a2q,xB9DgANa#71,8/5p1p/4pkp1/3p4/3P4/2P1R2P/5PP1/1rr1RK2 w - - 7 36,g2g4 c1e1 e3e1 b1e1 f1e1 f6g5,1143
07a30,ZKgTogdF#53,5rk1/p5b1/bq4pB/8/4Q2R/2P5/PP3PPP/5RK1 w - - 15 27,f1d1 b6f2 g1h1 f2f1 d1f1 f8f1,880
07a9p,qeL4OltF#43,2b3k1/p1Nnp3/1p4p1/2q2n1p/8/6PP/PPP2K2/RN1QR3 w - - 3 22,f2g2 c8b7 d1d5 b7d5,2063
07aAH,1LXbCZzf/black#58,2q3k1/p4pp1/8/1Q4Pp/5P2/4bR1b/PP2P2K/8 b - - 1 29,c8g4 b5e8 g8h7 e8e4,2062
07aEc,l0vLVtQf#29,r1b1k2r/4Nppp/pq6/1p2p3/1Pp1P1n1/PBN5/2PB1PPP/1R1QK2R w Kkq - 1 15,e7d5 b6f2,863
07aEe,WG3iotA0#57,r3r1k1/p3Rp1p/1p4p1/2nR4/4P1PP/2P5/P3NK2/8 w - - 7 29,d5e5 c5d3 f2e3 d3e5 e7e8 a8e8,928
07aII,2lKehlL3/black#36,r1bq1r2/pp4bQ/2n1pk1p/3p3B/8/2N5/PP3PPP/R3K2R b KQ - 7 18,c6e5 f2f4 e5d3 h7d3,1882
07aIb,e9HMvBIz/black#54,r2q1k2/pp3ppb/2p4p/3pQ2P/1P6/P1N1R3/5PP1/6K1 b - - 2 27,d8e8 e5d6 f8g8 e3e8,1263
07aKu,FP9xAJUE/black#68,6k1/5p1p/3p4/4qp2/1Q3B2/7P/6PK/r7 b - - 1 34,e5c5 b4b8 g8g7 b8b2 f7f6 b2a1,1549
07aRG,nTC2oKnA/black#28,r3k2r/ppp1bppp/2q5/3n4/3P4/2N5/PP2QPPP/R1B1R1K1 b kq - 5 14,d5c3 e2e7,448
07aT5,Lczoc6lj/black#50,r3rb2/1ppnk1pB/8/p3p1N1/PnPp1PQ1/1P2q3/1B6/RK4R1 b - - 2 25,e3f4 g4e6 e7d8 g5f7 f4f7 e6f7,1789
07aVL,itOmktmn#25,r1b1r1k1/pppp2pp/2n5/8/3q4/3B1N2/PPP1K1PP/RN1Q1R2 w - - 4 13,e2d2 d4f4 d2c3 f4b4,1845
07aX5,8kgoRAh2/black#34,r2q1r2/pp1nppkp/3p2p1/2pPn1N1/2P1PP2/1P6/P3Q1PP/1B2R1K1 b - - 0 17,f7f6 g5e6 g7f7 e6d8,849
07aXF,0cCCE3p7/black#52,1r3rk1/1b2bpnp/q3p3/3pP1P1/2nN1P2/P2QB3/1PP1B3/1K1R3R b - - 2 26,b7a8 d3h7,1092
07acA,FYpnGUEg#85,7Q/3kn3/3p4/5p1P/4p3/1P1q4/P1p2P2/K1R5 w - - 0 43,h8c3 d3c3,549
07ae2,VjzPIppj#49,r1n3k1/5r1p/p2pN1p1/2pPnp2/1pP1pN1q/1P2P3/P1Q2PPP/BR3RK1 w - - 4 25,g2g3 e5f3 g1h1 h4h2,917
07aiv,qMtB10tM/black#56,4r1k1/1p4p1/2p2p1p/4p3/1BBP4/2P1R1P1/5PKP/1q6 b - - 1 28,g8h7 c4d3 b1d3 e3d3,1085
07ap0,uFipkC8c/black#72,8/8/1p1b4/p1p2k2/P1Pp2p1/1P1P1P2/3B2K1/8 b - - 2 36,g4g3 d2e1 d6e7 e1g3,2038
07at5,8RFUfQSK#57,5r2/p1r5/1p4pk/3RQp1p/5P1q/8/PPP3P1/1K2R3 w - - 2 29,e5c7 h4e1 d5d1 e1d1,726
07avT,1XGED2lR/black#52,r4rk1/1p3p1q/2pb2pP/p1n3Q1/P1P1p1RN/3p4/1P3P1P/R1B3K1 b - - 1 26,c5e6 g5f6 a8e8 h4g6 h7g6 g4g6 f7g6 f6g6,1999
07aw1,mZ1W0cQ5#33,r1bqr1k1/pp3pp1/7p/3pn3/8/PP4P1/1B1Q1PBP/R4RK1 w - - 0 17,g2d5 e5f3 d5f3 d8d2,890
07axS,CMHAXeNi/black#42,r5k1/2p2pp1/p1np4/1p2q1NQ/5P2/2P4P/P5PK/R1B1r3 b - - 0 21,e5f6 h5h7 g8f8 h7h4 f6f5 h4e1,2626
07ay6,oqMWt7Aj/black#68,3q4/5k2/p7/1p4p1/2p3K1/2P4P/PP2Q3/8 b - - 0 34,d8d3 e2d3 c4d3 g4f3 d3d2 f3e2,1736
07azx,eoLNaneV#43,r4r2/p2qbpk1/1pn1p1pp/4P3/3PN3/P2Q1R1P/1P4P1/1B3RK1 w - - 7 22,f3f7 f8f7 f1f7 g7f7 e4d6 e7d6 d3g6 f7f8,1920
07b0E,HDMNZ6Z8#27,r4rk1/p1qn1ppp/2pbpn2/Pp6/1PQP4/2N1P3/4NPPP/R1B2R1K w - b6 0 14,c3b5 c6b5 c4c7 d6c7,1212
07b0J,bnwLTLZG/black#74,3r2k1/pp5p/6p1/3P2q1/2Q1p3/1P5P/PR3P1K/8 b - - 6 37,g5d5 b2d2 d5c4 d2d8 g8f7 b3c4,1591
07b1u,unMkSYZA/black#38,r4rk1/1p1qb3/p1p1bp1p/3PB1p1/4B1n1/2N3P1/PP3P1P/2RQR1K1 b - - 0 19,c6d5 c3d5 f6e5 c1c7 e7c5 c7d7,2523
07b2Q,Tw7ND5Sf#25,r2qr1k1/ppp2ppp/3p1b2/1B1Pp3/3n4/3P1N1P/PPPQ1PP1/2KR3R w - - 1 13,f3d4 f6g5 b5e8 g5d2,1690
07b41,S2RFoQv9/black#70,8/6p1/5n2/p1p3Bp/PpBp4/1P1P1kP1/5P1b/5K2 b - - 1 35,h5h4 g5h4 g7g5 h4g5,2214
07b65,bFDOGxIl#79,6k1/3R4/p7/1p2p1p1/1Pb1Pn1b/P3RP2/7P/6K1 w - - 0 40,e3c3 f4e2 g1g2 e2c3,861
07b7A,gdg8P1G2#43,r3r1k1/2p2ppp/1b4q1/3Rp1B1/4n3/2P2N1P/PPQ3PK/R7 w - - 0 22,d5e5 e4g5 e5e8 a8e8 c2g6 g5f3,2252
07bCv,hTI7qfuA/black#100,8/5p2/1R4p1/4k2p/6rP/1P3KP1/8/8 b - - 14 50,e5d4 b6b4 d4e5 b4g4 h5g4 f3g4,1114
07bMa,rzwGcdRk#45,1r4k1/pb1p1ppp/1p6/8/3Q1Nq1/B7/P4PPP/R4nK1 w - - 4 23,g1f1 b7g2 f1e1 b8e8 e1d2 e8e4 d4d6 g4f4 d6f4 e4f4,1930
07bQB,N2zcHKHd/black#60,1kr4r/pp6/B1b4p/4p1q1/3pP3/1Q6/PP1N1PP1/2R3K1 b - - 8 30,g5d2 c1c6 d2c1 c6c1,1563
07bR7,ptiqknoq#91,8/8/2B5/2R4p/3p1K1k/3Pn2b/P1P4p/8 w - - 1 46,c6e8 e3g2 f4f3 g2e1,1828
07bU4,4PcFyyqA/black#58,4r2k/2r1P3/p2pq1p1/1p3P1p/8/P1P5/1P6/2K3RR b - - 0 29,g6f5 h1h5 e6h6 h5h6,928
07bUX,h7ZCawPD/black#22,r2qkb1r/p2bpp1p/2pp2p1/8/3NP3/2N1PQ2/PPP3PP/R4RK1 b kq - 0 11,f8g7 f3f7,419
07bVG,QtCUUbu2#45,4r1k1/p2n1ppp/8/2p5/8/2b3B1/PPP2PPP/3R2K1 w - - 0 23,d1d7 e8e1,578
07bYd,jcygFDlh/black#100,6k1/2b5/6K1/6P1/4R2P/5P1q/8/8 b - - 6 50,h3f3 e4e8 f3f8 e8f8 g8f8 g6h7,1808
07bZf,aQq4FNrG#71,4r3/8/p7/1p2k2P/2p1bR2/P1K1B3/1PP3p1/8 w - - 2 36,h5h6 e8g8 f4h4 g8g3,2557
07bbw,y5wyQuef/black#96,8/8/8/1kp5/p3pK2/P3R3/1PP5/4r3 b - - 3 48,e1e3 f4e3 b5c6 e3e4,833
07bg6,Ol4TpJf1#55,6k1/pb3ppp/1q1p4/8/N7/PP1r1P1n/3Q2PP/1R3R1K w - - 10 28,d2d3 b6g1 f1g1 h3f2,1582
07bhT,BKQGp4mO#73,8/5pkp/Q5p1/3q4/5n2/7P/5PP1/4R1K1 w - - 1 37,a6a1 g7h6 e1e4 d5e4,1727
07biz,kHjvbJO1#117,8/8/6p1/p6p/3k4/1P3P1P/4K1P1/8 w - - 0 59,e2d2 h5h4 f3f4 d4e4,1762
07bjx,jPuePaW6#69,8/1p6/8/p2pknN1/8/1PP5/1P1K4/8 w - - 4 35,g5f7 e5f6 f7d8 f5d6 d2e3 f6e7 e3d4 e7d8,1974
07bmr,4EStTy95#51,4rr1k/6pp/p5q1/1p6/3P1Pb1/2P5/PP1N1P1P/R3R1KQ w - - 1 26,e1e8 g4h3 h1g2 g6g2,1914
07br9,f1WR4Wmm/black#66,4r1k1/pq3rp1/2bN1P1p/8/8/1P1P2QP/P1P3P1/5R1K b - - 2 33,c6g2 g3g2 b7g2 h1g2 e8e2 g2f3 f7f6 f3e2,1929
07brn,EZX2jclK#91,8/5pk1/7p/7P/1p1p2P1/4p1p1/3rB1P1/3R1K2 w - - 2 46,d1d2 e3d2 e2d1 d4d3,1980
07bvQ,o5ocqWwr#23,r1bq1rk1/p4pp1/p4b1p/2Pp4/8/2N1PN2/PP3PPP/R2QK2R w KQ - 0 12,d1d5 f6c3 b2c3 d8d5,1012
07byI,gE3nrJjg/black#44,r1bqn1k1/6b1/p1R4p/1p1Pp2Q/4B3/4B1P1/PP5P/6K1 b - - 3 22,e8d6 e3h6 d6e4 h6g7,1801
07byL,KTP7ztyx#45,4rrk1/2p3p1/p5q1/1p5p/8/2P1BPN1/PP3Q1P/R5K1 w - - 0 23,h2h4 e8e3 f2e3 g6g3,1197
07bz0,NUjBW497#115,1q6/8/2pPR3/p1P2kpp/P1K5/3R4/8/8 w - - 6 58,d3b3 b8b3 c4b3 f5e6,1625
07c0B,BZ1IU8pW#47,5kr1/p2p4/1p2p2p/4Bp2/2PP2pb/1QP1Pq2/P4P2/R3K1R1 w Q - 5 24,g1f1 f3e3 e1d1 e3d3 d1c1 d3f1,2080
07c3Z,FvaYivgz/black#44,3r1bn1/pq1kp1p1/2p5/5p2/5B2/6P1/P3Q3/3RK1R1 b - - 1 22,d7e8 e2h5 g7g6 h5g6,1375
07c3h,KvIhG3cH/black#68,5r2/R5bp/2p4k/5B2/4N1P1/5P2/2r4P/7K b - - 0 34,f8b8 g4g5 h6h5 e4g3,1998
07c3o,hvgPkHsW#61,1k2r3/pqp1r1pp/1p6/1P3n2/5R2/Q7/PB3PPP/2R3K1 w - - 7 31,f4f5 e7e1 c1e1 e8e1,839
07c5j,KwvALP7g/black#56,5r1k/p7/2pp2Q1/2p5/P2qP3/1P1P4/2P2r1P/6RK b - - 0 28,f2f7 g6h6 f7h7 h6f8,1217
07c98,KH1dasCb/black#80,6k1/p2q1pp1/1p1Q4/4P1p1/1P3pP1/P6P/5PK1/8 b - - 1 40,d7d6 e5d6 g8f8 g2f3 f8e8 f3e4,1619
07cFY,5zxi0oSS/black#30,r2qk2r/4bppp/pn1p4/2pPp3/2P5/P4N1P/1P3PP1/R1BQR1K1 b kq - 0 15,b6c4 d1a4 d8d7 a4c4,1125
07cIX,uGxP5mve#51,3r4/ppqr2bk/2p3pp/5p2/P2Nn3/1QP3P1/1P3PBP/3RR1K1 w - - 13 26,d4e6 d7d1 e1d1 c7b6 g2e4 b6b3,2431
07cMD,WnaQS1L3#127,8/8/8/7p/8/8/4KPk1/8 w - - 3 64,f2f3 h5h4 f3f4 h4h3 f4f5 h3h2,606
07cQ0,Ldtjs2Qr/black#60,5r2/r5k1/4q2p/1p1pP1p1/p1pP1p1P/P1P2R2/1P3QP1/5RK1 b - - 0 30,g5g4 f3f4 f8f4 f2f4,678
07cUE,e5tzXQlA#41,r4r2/2pk1q1p/2pp3b/4pp2/PN2P3/1P1Q1NP1/2P2P1P/R4K2 w - - 0 21,e4f5 f7f5 d3f5 f8f5,1650
07cUo,urTBCUjD/black#26,r3k2r/ppp1b1pp/2n2p2/3n4/6BB/2P5/PP3PPP/RN2R1K1 b kq - 1 13,e8g8 g4e6 g8h8 e6d5,1009
07cYB,8mILNo1z#73,1r6/8/3R4/pp3k2/2pP1p2/P1P2b1r/1P3P1K/6R1 w - - 0 37,h2h3 b8h8 d6h6 h8h6,925
07cZh,MOCrwyOd/black#62,6k1/1q3ppp/pp2pb2/4Nn2/P4PP1/2N4K/1P1Q3P/8 b - - 0 31,f5h6 g4g5 f6e7 g5h6,1279
07cah,CHVletuw#33,r4rk1/2pb1ppp/p1p5/6Bq/4Nbn1/8/PPP1BPP1/R2QRK2 w - - 6 17,g5f4 h5h1,1138
07cbK,EYLnZpV9#39,r4rk1/p4Np1/7p/1ppN4/3bP2q/3P3b/PPP3P1/R2Q1R1K w - - 1 20,f1f4 h3g4,1689
07ccL,zQauYmfO/black#54,6k1/pp1n1pp1/4qnp1/3Np1B1/BP1bP1P1/P4Q1P/2r2P2/5RK1 b - - 3 27,c2c8 a4d7 f6d7 d5e7 e6e7 g5e7,1735
07cgD,vOjzSvV6#73,4k3/R2b2b1/3p4/1P1Pp1p1/4PpP1/n1K2P2/P3r3/2N5 w - - 0 37,c1e2 a3b5 c3c4 b5a7,960
07chg,UqDCpCXY#63,2Q5/3rprk1/2p2p2/2Pp2p1/3P2q1/p1P1R1B1/b4PP1/4R1K1 w - - 0 32,e3e7 d7e7 c8g4 e7e1,1829
07cjT,ChDma0u7#57,5rk1/7n/2p1p3/1q2Pp1p/3P1PpP/R3N1P1/1rQ5/3RK3 w - - 0 29,c2c5 b5e2,974
07cjo,Oqjya4bW#59,8/5k2/6p1/p5p1/prR3P1/8/1PP2KP1/8 w - - 2 30,c4b4 a5b4 f2e3 a4a3 b2a3 b4a3 e3d4 a3a2,1142
07ckQ,iLeeyZKb/black#64,6k1/p3rp2/1p1p2b1/3P1qQ1/PP1B2p1/8/5PPK/2R5 b - - 1 32,f5g5 c1c8 e7e8 c8e8 g8h7 e8h8,710
07clM,eOsCQ0hJ/black#70,4r2k/pp4r1/8/8/4P1qb/4QR1p/PP2R3/5B1K b - - 5 35,e8e4 f3f8 h8h7 e3e4 g4e4 e2e4,2036
07clZ,KS30YuAd#51,1kbr3r/6R1/pq1b4/1pp1P1P1/5p2/1Q1PB2p/PPP4P/R5KB w - - 1 26,e3f4 c5c4 d3d4 c4b3,1029
07cnI,5mem6y85#79,r5k1/6b1/1Q6/2pq4/2N2p1P/3P3K/8/5R2 w - - 0 40,b6d6 d5f5 h3h2 a8a2,1625
07cnl,F5mMQhqy#45,Q7/4kppp/4p3/p7/3q4/3P4/P4PPP/R5K1 w - - 1 23,a8a5 d4a1 a5e1 a1e1,666
07coC,q8y7kc29/black#60,r4Qk1/1b1q3p/2p1p1pB/1p6/2p5/2P2R2/5PP1/4R1K1 b - - 4 30,a8f8 f3f8,440
07coZ,gNXF4YQl/black#32,2kr3r/2p2pp1/R2bpn2/1p3q1p/2Pn4/5B2/3N1PPP/2BQ1RK1 b - - 0 16,b5c4 d1a4 f5b5 a4b5 d4b5 f3c6,2263
07cqi,BYTUrEgw#31,r1b3k1/pppp1ppp/8/2q1r3/8/P1N1P3/3QBPPP/R4RK1 w - - 0 16,f2f4 e5e3 c3a4 e3e2 a4c5 e2d2,1625
07ctd,2DXsvnqX#83,8/4R1pk/p4p2/3Np2p/1P6/1r4KP/8/8 w - - 6 42,g3h4 h7h6 e7g7 h6g7,1762
07ctt,Ahd8kMJx#49,2nr3r/1k6/1p1p4/Q1p1p3/P1P1Pqpp/2B5/2PN1PPP/1R3RK1 w - - 2 25,g2g3 h4g3 f2g3 f4e3 g1h1 d8d7,2808
07cv1,k9Q7mDIi/black#82,8/pQ1kqp2/3rp1p1/7p/P1p5/7P/5PP1/3R2K1 b - - 0 41,d7d8 b7a8 d8d7 d1b1 e7d8 b1b7 d7e8 b7b8 d8b8 a8b8,2755
07czX,1hCiYs02#43,2r2rk1/pp3ppp/4p3/3pP3/P2P4/QN1q4/5PPP/2RB1K2 w - - 5 22,d1e2 c8c1 a3c1 d3b3,996
07d50,24AAHcAJ/black#18,rnbqk2r/pp1p1ppp/8/3Np3/2B1n3/4Q3/PP3PPP/R3K1NR b KQkq - 1 9,e4f6 e3e5 e8f8 e5d6,1966
07d67,odGPTli0/black#106,8/8/p7/1p1k3p/1P3KpP/P5P1/8/8 b - - 2 53,d5c4 f4g5 c4b3 g5h5,900
07d6O,VJddM6E8/black#78,8/4B1kp/p4p2/1p6/1P2N3/5PK1/1r4P1/8 b - - 1 39,f6f5 e7f6 g7f7 f6b2,1058
07d8I,tOgZewd5#47,6k1/p4pp1/1r3q1p/4p3/4P3/QP6/PPr2PPP/R3R1K1 w - - 1 24,a3a7 f6f2 g1h1 f2g2,972
07d8p,4BFt6lGZ/black#126,8/8/8/8/4P2p/8/5K1k/8 b - - 0 63,h2h3 e4e5 h3g4 e5e6,650
07dDS,8LHkrlnh/black#52,3r2k1/pp1r1p1p/6p1/3q4/3R3P/P7/1P2QPP1/3R2K1 b - - 0 26,d5c6 d4d7 d8d7 e2e8,1283
07dE1,B5ubCDwZ#63,6k1/1bp3p1/1p1p1q1p/p2P1P2/8/1P2r2P/P4PPQ/4R1K1 w - - 0 32,e1e3 f6a1 e3e1 a1e1,568
07dFi,Z22EHuvt#53,k3r3/pp1N4/5pr1/P2pp2p/1PqP2BP/2P3Q1/6K1/R1B5 w - - 0 27,d7b6 a7b6 c1g5 h5g4 a5b6 a8b8,2360
07dGo,gjIjtbbL#127,8/4r1k1/3Q1b2/5Pp1/6P1/5K1p/8/8 w - - 0 64,f3g3 f6e5 g3h3 e5d6,1177
07dH8,sUQZUBWa/black#48,r4r1k/1p1qb3/2n3bp/p2pp1pN/P4pP1/1B1P3P/1PP1QPKN/R4R2 b - - 2 24,c6d4 e2e5 e7f6 h5f6,1073
07dHS,5damwynY/black#36,r2r2k1/pb3p1p/1p1bpnBB/3qN3/3P4/6R1/PP3PPP/R2Q2K1 b - - 0 18,d6e5 g6e4 e5g3 e4d5 g3h2 g1h2,1539
07dIH,3PCmHq0C/black#48,r6k/4n2p/2p2p2/pp1p1p2/2n5/1qNRP1P1/4NPBP/K1B4R b - - 1 24,b5b4 e2d4 b3c3 d3c3,1620
07dIM,AK89Rv35/black#88,8/3Q2kp/6p1/5p2/pP1b3P/2q3P1/5PBK/8 b - - 5 44,g7f6 g2d5 d4f2 d7f7 f6e5 f7g7 e5d5 g7c3,2382
07dJc,7MfzwQpx/black#64,r7/rp6/2p3R1/3p1R1p/5p1k/1PKP4/2P2P2/8 b - - 1 32,a8h8 f5f4 h4h3 g6g3 h3h2 f4h4,1190
07dLS,IRYZGDTN/black#68,6rk/1q3r1p/3p4/pP2p3/5pN1/P4P1P/6PK/1R3Q2 b - - 0 34,h7h5 g4h6 g8b8 h6f7,1169
07dNV,z7DRcVF4/black#38,3rr1k1/pp1q2pp/1np1bp2/2R5/3P4/P3P1P1/1PQB2BP/5RK1 b - - 0 19,e6h3 c5h5 h3g2 c2h7 g8f7 h5g5 g2f1 g5g7,2464
07dOO,Dmtnp6TE#81,8/5p2/1P1k4/3P2p1/p1K2p2/1r6/1R4P1/8 w - - 1 41,b2b3 a4b3 b6b7 d6c7,1132
07dR6,m3sp2uNQ#75,4k1n1/6p1/4N1p1/1p1pPp2/1PbP1P2/2B1K1P1/1Q5P/5q2 w - - 1 38,b2f2 f1d3,1168
07dRY,dGcg6UTV#39,r4rk1/1pp3p1/p1n1q2p/3p4/3P1p1N/2P1P3/PPQ1KP2/6RR w - - 0 20,g1g7 g8g7 h1g1 g7f7 c2h7 f7e8,1706
07dUi,kApbkC94#47,4r1k1/1b1n1p1p/1p4p1/p2P4/P2P1qn1/B2B4/2Q2PPP/2R2NK1 w - - 0 24,f1g3 e8c8 c2c8 b7c8 c1c8 g8g7,2040
07dUm,OAXMmwyc#25,rn3rk1/pp2bppp/5n2/3pNqB1/2p5/2NP4/PPP2PPP/R2QR1K1 w - - 8 13,c3d5 f6d5 g5e7 d5e7,1241
07dVY,jszYN40M/black#24,r2q1rk1/ppp2pbp/3p1np1/3Np3/2B1PP1Q/3P3R/PPn3PP/R1B3K1 b - - 1 12,f6d5 h4h7,1384
07dVd,GFrmTSat/black#46,6k1/ppp3pp/2n4q/3p4/3P4/2P5/PPB1Q1P1/1K2b3 b - - 1 23,h6f6 e2e8 f6f8 c2h7 g8h7 e8f8,1336
07dY0,u4zIoP7K/black#100,8/4k3/1p1p4/p1pRrP2/P1P2K2/1P6/8/8 b - - 2 50,e5d5 c4d5 e7f6 f4g4 f6e5 g4g5,1943
07dfQ,qtBoR3qf#25,r3k2r/ppp1n1pp/2nb1p2/3pN3/3P3q/2PB1Q2/PP3P2/RNB1R1K1 w kq - 2 13,f3g4 c6e5 g4h4 e5f3 g1h1 f3h4,1989
07dgL,M609jsTL#55,2r1r1k1/6pp/p4p2/3p4/1q1N4/1P1b3P/1QB2PP1/R1K4R w - - 3 28,a1a4 e8e1 h1e1 b4e1,1611
07dgW,Rk2mjhVZ#69,4b3/8/pp1p1p2/2pPpP2/P1P1P2k/1P6/5K2/3N4 w - - 0 35,f2f3 e8h5 f3e3 h5d1,805
07djI,lDkra2Re#49,r2q1rk1/pp4p1/1bp4p/3pPPn1/3P4/3Q1NBP/PP3P2/R3R1K1 w - - 5 25,g3h4 g5f3 d3f3 d8h4,1242
07dk5,3BAjbB1w/black#14,rnbqk2r/ppp2ppp/3p4/2b1p3/2B1P3/4NQ1P/PPPP1nP1/R1B1K1NR b KQkq - 1 7,c5e3 f3f7,990
07dkk,3ssIYyNZ#49,r4rk1/5pp1/2p4p/2P5/2p5/1nN4P/RP3PP1/1K5R w - - 4 25,a2a4 a8a4 c3a4 f8a8 b1c2 a8a4,1784
07dqo,dm7QEV8a#93,8/pp3r2/6R1/3pP3/3P4/P2K3p/1P3k2/8 w - - 2 47,g6f6 f7f6 e5f6 h3h2 f6f7 h2h1q,773
07dsN,cwqxJ0gj#61,4rk2/p3r1p1/2p3B1/1p1n2Pp/3P4/2P3KP/PP2Rp2/4R3 w - - 0 31,g3f2 e7e2 e1e2 e8e2 f2e2 d5f4 e2d1 f4g6,1237
07duz,fQEGTHeh#43,2r2rk1/2p3pp/2n1pq2/p2b4/3P4/P1Q2NP1/3R1PBP/2R3K1 w - - 2 22,c1e1 d5f3 c3f3 f6f3 g2f3 f8f3,1030
07dy4,UKq2rwkY/black#18,rn1qkb1r/pp2n1pp/3p2b1/2pPp3/2P1N3/3B1N2/PP3PPP/R1BQK2R b KQkq - 0 9,b8d7 e4d6,1042
07dzz,M2lBjTsu#47,5rk1/ppq2pp1/7p/2bQN3/6P1/2B4P/PPb2P2/4R1K1 w - - 0 24,e5d7 c7g3 d5g2 c5f2,1850
